Component 1,Component 2,Label,Species,Classification
-19.76557745,-13.41637098,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
84.10891341,-370.9980474,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-100.780433,853.3922028,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-662.3872847,881.9637814,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-309.7703993,1757.02981,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-49.22983672,-1314.695054,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-144.8504718,-1349.267208,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-181.831307,412.3359803,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-547.2442082,1319.811183,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-167.5497395,216.6017621,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
73.42332884,413.9324519,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-2.406287225,248.5847499,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
35.27025412,-633.3617251,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
137.1513795,125.9725683,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-739.2909678,110.1993463,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
65.88209214,988.0143097,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-1194.372634,-189.7105126,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-195.8348741,1417.934126,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-1105.121872,120.6434611,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-851.7531479,-969.698241,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-925.0845232,650.5574805,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-231.1529596,-2153.130772,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-1676.946382,678.348704,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-362.7337881,618.1879435,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-799.8714518,-560.2146612,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-161.5065031,-173.7316341,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-241.2093945,1427.394119,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
123.8581565,-1278.396707,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
382.9333137,1043.403922,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-159.988062,306.6308285,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-804.7383198,1505.276452,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-783.1599736,273.4788079,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-24.28105862,-671.896904,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-936.9044066,-386.8980212,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-598.5252388,-798.8295342,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
274.3375737,-789.8444824,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-1173.144242,1097.717745,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-239.7826041,-1391.256467,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-577.8609534,1266.914386,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
-586.4432768,-1585.748069,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
148.4144729,-586.3175388,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
124.0689736,-744.2739775,1308.1128.sbml.csv,Streptococcus thermophilus,Streptococcaceae
113.1775593,744.3676751,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
912.1393319,-905.8427325,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
726.3183929,333.5750573,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-590.4551989,-187.9934783,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1678.662574,-1352.916335,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-356.6771841,-669.3974269,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1588.41021,670.1042637,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-821.0136999,-330.1805324,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
584.8574886,-675.59323,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-1071.17491,-166.0445693,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1148.140769,36.88678352,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
800.3246631,-766.7144923,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-9.457305432,-1316.3687,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1345.151149,2030.230007,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1283.600874,-168.5969366,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
697.8850722,-315.1611113,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1766.425667,-591.4138469,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
557.1162255,-739.4527388,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
471.6208885,1.394021504,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
516.390823,908.5283089,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-217.6852887,438.890068,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
86.4203653,-85.32390402,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
698.8593416,-1084.521591,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1290.043334,152.4744285,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1122.9217,-982.722041,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1378.305045,-1041.053879,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1027.833834,-1029.036434,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1577.347941,-897.545075,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
87.63841996,396.7925981,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
741.6848071,1728.941126,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
650.6691309,-545.2954263,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-40.23489438,-252.707626,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
821.9526401,-638.1821111,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1215.677615,-259.9436573,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
801.1728232,-885.8215522,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1255.57275,-21.79558314,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-1023.300734,724.0580591,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1377.657899,-1144.687544,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-413.2223269,-576.3868896,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
693.7102741,-397.8208413,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1541.37434,110.498246,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1118.283151,-410.1315,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1106.755785,-163.4746042,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1706.215584,-563.4257453,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1367.501539,-259.4029744,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1054.795273,-288.1728543,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
1278.451092,394.7416949,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-649.6152106,333.8703245,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
389.0489448,-578.3816433,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
883.9706076,-1173.213046,1590.4735.sbml.csv,Lactiplantibaciulls plantarum,Lactobacillaceae
-1614.275501,1408.935435,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1842.27626,238.682305,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-853.2779413,1681.166861,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-961.7242149,1285.179335,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1028.639214,1629.542977,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1401.222425,1547.749872,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-386.5747575,2536.432985,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-811.8331775,2189.742414,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1081.844861,1844.961376,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1409.645916,1492.050565,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-761.2940681,1517.037328,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-2005.847804,1270.572855,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1140.609911,1301.371421,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-941.400175,2218.158327,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1244.374673,2029.476266,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1407.964017,1548.557765,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1321.484174,1376.145321,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-806.1978491,1694.157086,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-441.3124183,2190.037633,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1291.246359,1711.089471,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1097.003391,1704.527151,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1181.329137,905.9498486,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-970.2842949,1548.791949,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1071.367683,2001.15703,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-557.8317325,1780.236771,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-32.09546069,2132.475118,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-649.4182296,1747.61924,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1468.96337,1618.752677,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-792.0900428,1472.312028,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-356.9630753,2269.644207,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1860.002169,939.8475433,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-482.3267677,2104.188574,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-993.0562203,1763.472334,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1295.80973,1637.978909,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1708.760344,1504.774882,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1806.238889,1310.260455,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-214.7547559,2367.688108,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1399.296636,1324.60691,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-872.8770325,2176.05065,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-333.432442,1200.139323,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
31.62798834,2102.936887,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-892.5600897,1817.199123,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1669.446759,1798.595998,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1266.726549,852.4799368,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1285.401658,1252.238211,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1354.92795,1667.310345,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1244.180329,2269.689671,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-2411.443589,1466.112839,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-1374.208893,1606.095104,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
-937.740749,1352.340762,1680.104.sbml.csv,Bifidobacterium adolescentis,Bifidobacteriaceae
381.6815219,-1343.657112,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
-470.1980923,165.5524479,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2095.958417,-1793.44474,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2611.505017,-1687.245472,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
881.4316827,-1399.05086,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2479.65427,-777.4074329,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2194.698616,-1449.264394,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
69.33541861,-638.4627015,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2127.072677,-1437.412991,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2557.074022,-2084.794112,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
641.9879863,-679.1171035,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1943.969272,-731.7503189,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1675.529079,-2002.59876,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1647.819898,-2120.344666,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2372.657807,-1274.873031,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2557.387761,-1182.447369,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2103.220627,-1179.685106,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2439.137713,-1145.542427,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2319.891893,-1146.902797,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
651.3628981,-2267.28143,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1322.425078,-888.2646419,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
274.0075624,-330.898372,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
78.04027823,-20.22223885,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1199.159755,-760.4384835,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2400.068118,-1465.375261,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1493.971525,-1010.055904,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2126.879467,-1897.216291,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2102.123137,-1659.315049,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2149.809077,-607.5698179,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2085.250209,-1723.111049,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2194.671064,-2805.989648,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1931.076814,-1597.9924,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1407.703529,-1475.585382,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1665.613424,-1428.76599,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1280.869547,-1204.46179,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2283.33007,-2475.46555,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1001.580659,-372.3427721,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
978.6022349,-341.8552712,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
635.6356891,-254.2714686,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2347.86995,-2857.573775,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1965.435494,-1300.676313,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1402.019955,-560.2091593,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1649.623883,-479.028981,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1941.174903,-1474.238268,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
664.122622,-629.0834288,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1599.823317,-1424.065843,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2380.391227,-957.2840251,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1333.539631,-2193.442885,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
1810.072166,-853.5642397,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
2441.494397,-1216.849752,1352.14893.sbml.csv,Enterococcus faecium,Enterococcaceae
-1950.188079,273.8321672,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-642.4118622,-377.0777404,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-148.0955813,158.7192615,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-702.9034916,936.1729188,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-171.3706791,729.3193388,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-39.06523299,-1005.072574,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-324.278863,-593.276903,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1311.35337,477.5274052,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-852.6721455,-2231.635437,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1216.618129,-422.7841876,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2499.197626,-899.9538172,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
324.2233986,601.4953677,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1237.322371,-423.4201073,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-545.858404,1116.824718,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-546.6190069,275.7790554,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1167.525063,-337.374355,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-495.7250922,-1745.181,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
131.5442832,1668.654682,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
87.75601854,-919.9606241,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2758.857074,-655.9041053,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1512.943062,-994.3155211,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1953.5539,-534.9889,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-777.6706171,-905.2186918,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-497.1747528,275.4692122,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-252.1619428,-932.5349696,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1483.368226,-733.801731,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1800.809966,1117.633266,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1466.955655,-198.0511096,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2856.451627,-1046.014128,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-142.4276729,-242.7312411,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
132.308087,274.934457,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-281.7784097,401.4393618,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
70.28139337,-328.8186645,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2179.258643,-188.414338,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
364.2259575,-258.728002,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-596.2010832,-814.6165346,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2988.783398,-1524.078786,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1440.620034,-782.3857527,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1463.006149,-317.5146669,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-317.7688938,-1848.877574,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1006.316908,-195.7594991,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
999.6381955,8.367982881,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1348.998607,-621.2689476,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-233.8050959,-3.687502689,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-2225.553741,548.2381412,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1185.419656,-1730.672184,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-1553.041378,-1340.839422,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
41.96589586,-880.8373289,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-211.2321425,-1119.605248,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
-340.6374146,409.1939101,1624.699.sbml.csv,Ligilactobacillus salivarius,Lactobacillaceae
640.5046552,-718.4068944,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1735.633528,-932.1438532,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
2924.746103,-866.4664045,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
959.6458709,-1363.006235,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
864.2376142,-355.9781206,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1299.728661,-1384.743147,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
428.6216014,-1152.124825,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-19.29907123,-1279.6318,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1601.300161,-660.3822544,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1226.129829,-902.4451278,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
246.5711492,-197.1320595,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1575.010188,-1064.302843,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1168.740441,-846.8903237,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
750.678111,-1147.968933,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
527.058104,-1699.131196,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
791.5425426,-823.5804169,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
527.8470064,-175.0785421,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
73.68579914,-533.5244265,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-586.9720831,-151.4757921,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
128.7799115,-98.86063206,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
227.023897,-1271.31417,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-463.4589278,-773.559498,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
321.5725008,-1385.129627,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
2642.40326,-195.725298,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1970.902416,-1556.850381,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-153.6825553,-382.6905949,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
546.096429,-903.2688742,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1191.332611,-1254.922506,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
625.3140301,-450.2886196,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
945.5245368,-785.1071046,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-975.139645,-935.5927831,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-68.4715082,-131.0986842,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
513.8600443,-1667.803368,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-676.9289416,-1365.041925,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1932.238145,-153.3584456,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
2005.768523,-523.71253,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1702.095153,-780.6384221,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
90.64622706,-768.1255687,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-772.7676218,-746.2050391,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
475.1295727,-1050.720265,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1461.229215,-1005.381321,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
582.527034,-590.8580155,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
1087.466592,-706.5785972,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
-731.1930374,-853.653711,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
575.4533574,-787.1942949,1254.353.sbml.csv,Pediococcus acidilactici,Lactobacillaceae
